variant,trajectory_id,step,seed,latency_ms,peak_allocated_gib,peak_reserved_gib,mse,mae
p25,20,16,20000058,163.4535209996102,5.061269283294678,5.177734375,0.0002495912194717,0.0087014669552445
p25,20,24,20000066,164.47010800038697,5.061269283294678,5.177734375,0.0001938127243192,0.0076957764104008
p25,20,32,20000074,167.56142300073407,5.061269283294678,5.177734375,0.0005380966467782,0.0113568771630525
p25,20,40,20000082,171.54312200000277,5.061269283294678,5.177734375,0.0007726541371084,0.0144021296873688
p25,20,48,20000090,175.5972719984129,5.061269283294678,5.177734375,0.0004447360115591,0.0127730788663029
p25,20,56,20000098,169.0683579981851,5.061269283294678,5.177734375,0.0006165293161757,0.0131030147895216
p25,23,0,23000042,165.6784989972948,5.061651229858398,5.177734375,0.0007816838333383,0.0142648918554186
p25,23,8,23000050,167.04820700033451,5.061651229858398,5.177734375,0.0011039212113246,0.01729391887784
p25,23,16,23000058,169.5368389991927,5.061651229858398,5.177734375,0.0007578671793453,0.016090665012598
p25,23,24,23000066,168.3738040010212,5.061651229858398,5.177734375,0.0012280970113351,0.0217775739729404
p25,23,32,23000074,170.41358999995282,5.061651229858398,5.177734375,0.0005124421440996,0.0136855095624923
p25,23,40,23000082,168.5079870003392,5.061651229858398,5.177734375,0.0001667912583798,0.0075740525498986
p25,23,48,23000090,164.2348450004647,5.061651229858398,5.177734375,0.0001707241026451,0.0077740810811519
p25,23,56,23000098,167.607109000528,5.061651229858398,5.177734375,0.0018834564834833,0.0218816865235567
p25,19,0,19000042,168.14235499987262,5.061651229858398,5.177734375,0.0003221669758204,0.0090767871588468
p25,19,8,19000050,168.0307470014668,5.061651229858398,5.177734375,9.184725058730692e-05,0.0060130502097308
p25,19,16,19000058,165.65947599883657,5.061651229858398,5.177734375,0.0001664547453401,0.0078106662258505
p25,19,24,19000066,170.18638200170244,5.061651229858398,5.177734375,0.0003297167422715,0.0104239648208022
p25,19,32,19000074,168.22341399893048,5.061651229858398,5.177734375,0.0002298793551744,0.0091107031330466
p25,19,40,19000082,166.97062899766024,5.061651229858398,5.177734375,0.0002572837111074,0.0093316389247775
p25,19,48,19000090,168.98259400113602,5.061651229858398,5.177734375,0.0004674033843912,0.0121528627350926
p25,19,56,19000098,168.28746299870545,5.061651229858398,5.177734375,0.0001316020352533,0.0058027529157698
p37,22,0,22000042,157.32569000101648,4.619308471679688,4.71875,0.0059708291664719,0.0381976775825023
p37,22,8,22000050,149.5803830002842,4.619308471679688,4.71875,0.0075585544109344,0.0464880876243114
p37,22,16,22000058,152.70093000071938,4.619308471679688,4.71875,0.0023268375080078,0.0265402849763631
p37,22,24,22000066,152.5651010015281,4.619308471679688,4.71875,0.0007782556931488,0.014866679906845
p37,22,32,22000074,154.6440120000625,4.619308471679688,4.71875,0.000342297978932,0.0130164297297596
p37,22,40,22000082,153.11291299985896,4.619308471679688,4.71875,0.0005979011184535,0.0113243842497468
p37,22,48,22000090,152.44715200060455,4.619308471679688,4.71875,0.0115882372483611,0.0336447842419147
p37,22,56,22000098,150.72432200031471,4.619308471679688,4.71875,0.0019407300278544,0.0226343609392642
p37,2,0,2000042,152.3769129998982,4.619308471679688,4.71875,0.0001610908511793,0.0084021920338273
p37,2,8,2000050,155.63051699973585,4.619308471679688,4.71875,0.0004649399779736,0.0124144274741411
p37,2,16,2000058,148.80529299989576,4.619308471679688,4.71875,0.0008015665807761,0.0175484996289014
p37,2,24,2000066,150.42840899877774,4.619308471679688,4.71875,0.0003938304434996,0.011933647096157
p37,2,32,2000074,149.34352599993872,4.619308471679688,4.71875,0.0002908452879637,0.0094819376245141
p37,2,40,2000082,150.7078079994244,4.619308471679688,4.71875,0.0039687426760792,0.029329365119338
p37,2,48,2000090,148.38941400012118,4.619308471679688,4.71875,0.0075378874316811,0.0213242210447788
p37,2,56,2000098,152.8523380002298,4.619308471679688,4.71875,0.0032374518923461,0.0290194246917963
p37,49,0,49000042,149.50749000126962,4.619308471679688,4.71875,0.0283112656325101,0.0885430127382278
p37,49,8,49000050,150.78931599964562,4.619308471679688,4.71875,0.0015131791587918,0.0227423943579196
p37,49,16,49000058,153.8112389989692,4.619308471679688,4.71875,0.0010873568244278,0.0185360740870237
p37,49,24,49000066,153.42942799907178,4.619308471679688,4.71875,0.001809339155443,0.0295306276530027
p37,49,32,49000074,149.37200100030168,4.619308471679688,4.71875,0.0028514605946838,0.0333877764642238
p37,49,40,49000082,156.17769500022405,4.619308471679688,4.71875,0.0008575006504543,0.0183247290551662
